titulo,categoría,url video,canal
Señal Colombia muñecas japonesas,Entretenimiento,https://www.youtube.com/watch?v=hJwKFhtxhHk,Señal Colombia
Lo importante que son los cascos de los corredores en ciclismo,Deportes,https://www.youtube.com/watch?v=yBUaoMG1X90,Señal Deportes
Semana del Bogotazo: Cesó la horrible noche - Señal Colombia,Película y Animación,https://www.youtube.com/watch?v=B6fsTWXl2Xw,Señal Colombia
Todo lo que vemos - 140 - Televidentes - John Jairo Caicedo,Entretenimiento,https://www.youtube.com/watch?v=gq193ico_pc,Señal Colombia
Mi Señal - Todo por descubrir,Película y Animación,https://www.youtube.com/watch?v=_hWE47jIykE,Mi Señal
"Lucho, el documental - Hoy lunes 4 de mayo 8:00 p.m. #SeñalParaInspirar",Música,https://www.youtube.com/watch?v=YxGlIUNofkc,Señal Colombia
#LosNacionalesXSeñal - Boccia - Gabriel Turmequé,Deportes,https://www.youtube.com/watch?v=GiB3K5rj0t4,Señal Deportes
Lo más de Pacheco,Educación,https://www.youtube.com/watch?v=2A2kEykknyY,Señal Colombia
Expedicio?n Sonora - Capi?tulo 10: Tiple,Música,https://www.youtube.com/watch?v=HU4pRCj4zew,Señal Colombia
Flotó en el aire mientras el público lo observaba,Deportes,https://www.youtube.com/watch?v=w8mhcssALCk,Señal Deportes
Estados Alterados - Nada (Señal Radiónica),Música,https://www.youtube.com/watch?v=F3jkLCblaLg,Señal Colombia
Documentales : 'Emiliano Zuleta' - Hoy martes 5 de mayo 8:00 #SeñalParaInspirar,Música,https://www.youtube.com/watch?v=o6MEAj4zyAM,Señal Colombia
#PedaleoPor: Patricia envía un saludo a los escarabajos,Deportes,https://www.youtube.com/watch?v=C_yo9kPqvSs,Señal Deportes
Este domingo Juan Esteban García iniciará la defensa del campeonato nacional de velocidad,Deportes,https://www.youtube.com/watch?v=o-a6QRSMkeA,Señal Deportes
Todo lo que vemos - 468 - Televidente - Juliana Toro,Entretenimiento,https://www.youtube.com/watch?v=JNJFMm0LlSw,Señal Colombia
"Puesto 1 - Frutas, alegri?as y encocadas",Gente y Blogs,https://www.youtube.com/watch?v=upHISvhpQEk,Señal Colombia
Lo criollo tiene los suyo - Señal Colombia,Película y Animación,https://www.youtube.com/watch?v=h8yr8kTLA48,Señal Colombia
Saludo de Óscar Muñoz para señaldeportes,Deportes,https://www.youtube.com/watch?v=xiHH2H3zuO0,Señal Deportes
Todo lo que vemos - 72 - Televidentes - Leonardo Gómez,Educación,https://www.youtube.com/watch?v=ie-P3Ei2_Uo,Señal Colombia
6 de 6 transgeneristas acceso directo.mpg,Entretenimiento,https://www.youtube.com/watch?v=RwqR2k3BNvg,Señal Colombia
Saludos a los niños - Mi señal,Educación,https://www.youtube.com/watch?v=k3BcR5s5m2U,Mi Señal
Recorridos Capi?tulo 5 - La li?nea persistente,Gente y Blogs,https://www.youtube.com/watch?v=zPrnZJG8poE,Señal Colombia
Así fue la etapa catorce de la Vuelta a España 2016,Deportes,https://www.youtube.com/watch?v=68Ff6iuzysA,Señal Deportes
Todo lo que vemos 12 - Tv1 Javier Mozo,Entretenimiento,https://www.youtube.com/watch?v=8uXDCQaEtMA,Señal Colombia
Mundial Open de Racquetball,Deportes,https://www.youtube.com/watch?v=wGqnSBX75Wg,Señal Deportes
"El baile, otra forma de hablar en agosto por Señal Colombia",Música,https://www.youtube.com/watch?v=lMWUQh07ji0,Señal Colombia
Entrevista con Óscar Preciado,Deportes,https://www.youtube.com/watch?v=dSZDN_LTDpA,Señal Deportes
"Tutorial, Tips para entrar por primera vez al mar - Mi Señal, Mi Huella",Película y Animación,https://www.youtube.com/watch?v=iwhtmgh8850,Mi Señal
Today in replay 05 de abril,Deportes,https://www.youtube.com/watch?v=qLiK1Avry8c,Señal Deportes
Todo lo que vemos - 60 - Glosario - Streaming,Educación,https://www.youtube.com/watch?v=jtoQBwQ0QE4,Señal Colombia
FICCI 2014 - Guillermo Pérez Larrota,Película y Animación,https://www.youtube.com/watch?v=Pok5jT7WXXM,Señal Colombia
Maité Hontelé está en 'Versión en vivo',Entretenimiento,https://www.youtube.com/watch?v=ohGamRHKifg,Señal Colombia
Cap 05 De Güipas y Guámbitos - 22 de agosto,Gente y Blogs,https://www.youtube.com/watch?v=GBx-RmwnxMo,Señal Colombia
Todo lo que vemos - 104 - Televidentes - Leonardo Rico Méndez,Gente y Blogs,https://www.youtube.com/watch?v=_9N_x2iMq0Q,Señal Colombia
"El pasado, presente y futuro de los Andes - Sábados y domingos 12:00 m.",Película y Animación,https://www.youtube.com/watch?v=vPS7j3XYIA8,Señal Colombia
Para ver TV - Televisión privada,Entretenimiento,https://www.youtube.com/watch?v=0k5FHySucqs,Señal Colombia
1280 Almas - Changomán (Señal Radiónica),Música,https://www.youtube.com/watch?v=Lo7f7MCCziY,Señal Colombia
Todo lo que vemos - 224 - Televidente - Tirso Elías Buitrago,Educación,https://www.youtube.com/watch?v=M6m_Ecgu3y0,Señal Colombia
En cine nos vemos - Ciclo: El arte de las palabras - Del 21 al 25 de julio 10:30 p.m.,Película y Animación,https://www.youtube.com/watch?v=VYOAFHRSUwo,Señal Colombia
"En cine nos vemos - En la tormenta - Fernando Vallejo, 1980",Película y Animación,https://www.youtube.com/watch?v=ILQAYxP0UTA,Señal Colombia
Todo lo que vemos - 37 - Glosario - Televisión cultural,Educación,https://www.youtube.com/watch?v=pNqbeAT15eE,Señal Colombia
Los zapatos que todo futbolista quisiera tener,Película y Animación,https://www.youtube.com/watch?v=j-A9woJ79t0,Mi Señal
La Sub 30 Música e identidad,Entretenimiento,https://www.youtube.com/watch?v=TcVg8toAhb4,Señal Colombia
"En cine nos vemos - La virgen negra - Ignacio Castillo Cottin, 2008",Película y Animación,https://www.youtube.com/watch?v=bCzJdK9ADyQ,Señal Colombia
El deporte de volar cometas,Deportes,https://www.youtube.com/watch?v=ZkU-YJ-TqU4,Señal Deportes
Así fue 'Exploremos con Mi Señal',Película y Animación,https://www.youtube.com/watch?v=J8CP0XSh6eY,Mi Señal
Todo lo que vemos - 251 - Televidente - Ángela Marcela Rodríguez,Película y Animación,https://www.youtube.com/watch?v=jKwqE1QFEmk,Señal Colombia
FICCI 2014 - José Dumar,Película y Animación,https://www.youtube.com/watch?v=J44CeoVu7pY,Señal Colombia
"En cine nos vemos - Nadie sabe nada de gatos persas - Bahman Gohbadi, 2009",Película y Animación,https://www.youtube.com/watch?v=PxaE8ePBQos,Señal Colombia
Todo lo que vemos - 321 - Televidente - Daniel Molano,Educación,https://www.youtube.com/watch?v=_Vdsh1o0OMU,Señal Colombia
Cinco elementos de celebración Puesto 3 - Reinado de belleza,Entretenimiento,https://www.youtube.com/watch?v=LubtQNv7dRU,Señal Colombia
Saludo a todos - Mi señal,Educación,https://www.youtube.com/watch?v=q3-ioMt4a9g,Mi Señal
Todo lo que vemos - 203 - Televidentes - Paola Andrea Moreno,Entretenimiento,https://www.youtube.com/watch?v=gwfzkisbE-4,Señal Colombia
Dominó Callejero,Deportes,https://www.youtube.com/watch?v=qA6Uz7zwbhQ,Señal Colombia
La sub30 viejos ritos sociales,Entretenimiento,https://www.youtube.com/watch?v=-5rNNUactec,Señal Colombia
"Torta de cerebro por: Juan, David y Juana",Película y Animación,https://www.youtube.com/watch?v=IG3fAzJDY3g,Mi Señal
En movimiento Capi?tulo 3 - El cielo anticipado,Gente y Blogs,https://www.youtube.com/watch?v=G7G_wrS_uUs,Señal Colombia
"Aislados - Perrogüey, Nazareth",Gente y Blogs,https://www.youtube.com/watch?v=BaX3of1AD08,Señal Colombia
Salón BAT de arte popular - El arte de la gente,Película y Animación,https://www.youtube.com/watch?v=Rfa7hFzBA8A,Señal Colombia
Todo lo que vemos - 33 - Televidentes - Bridghit Pinzón.wmv,Educación,https://www.youtube.com/watch?v=JPagvse9gWw,Señal Colombia
Esta semana en 'El Reino' - Martes a viernes 10:30 p.m.,Entretenimiento,https://www.youtube.com/watch?v=5zbyeaELMVk,Señal Colombia
#LosNacionalesXSeñal - Baloncesto Paranacional - Edison Pérez,Deportes,https://www.youtube.com/watch?v=Lwvpm5ceE8s,Señal Deportes
Festival Internacional de Música de Cartagena 2012 - Un viento del norte,Música,https://www.youtube.com/watch?v=216h6-2p1Qg,Señal Colombia
Cuando el río suena - Río Quito,Educación,https://www.youtube.com/watch?v=S3osTm3uExE,Señal Colombia
Todo lo que vemos - 148 - Televidentes - Mario Espitia Cure,Entretenimiento,https://www.youtube.com/watch?v=OfiwshThIXc,Señal Colombia
Festival nacional del bambuco - Domingo 29 de junio,Película y Animación,https://www.youtube.com/watch?v=ECOAa5TIsfI,Señal Colombia
Lo más de Pacheco - Marbelle,Música,https://www.youtube.com/watch?v=iZX20FB7F28,Señal Colombia
Señal Colombia en el FICCI con 2 co-producciones,Película y Animación,https://www.youtube.com/watch?v=fcqbZRmwOu0,Señal Colombia
Promo Olímpicos - Barra de equilibrio,Deportes,https://www.youtube.com/watch?v=SpqOfZNsG-g,Señal Deportes
Arranca el Tour de Francia 2014 por Señal Deportes,Deportes,https://www.youtube.com/watch?v=F3UgcIiHdgg,Señal Deportes
Anónimas extraordinarias - Patricia Giraldo,Película y Animación,https://www.youtube.com/watch?v=I_PCPC2QBsE,Señal Colombia
Una vista desde el cielo del Tour de Francia 2014,Deportes,https://www.youtube.com/watch?v=avRImS_t71w,Señal Deportes
"En cine nos vemos - Satanás - Andrés Baiz, 2007",Película y Animación,https://www.youtube.com/watch?v=jPRugT32faU,Señal Colombia
#PedaleoPor: Luis González envía un saludo a los escarabajos,Deportes,https://www.youtube.com/watch?v=cCfxIamVUJw,Señal Deportes
Balineras,Deportes,https://www.youtube.com/watch?v=GhbTupjihcM,Señal Colombia
Los colombianos le están dando la vuelta a España del 23 de Agosto al 14 de septiembre,Deportes,https://www.youtube.com/watch?v=wHVm7KOCzSw,Señal Deportes
Don Ca la película en salas de cines,Película y Animación,https://www.youtube.com/watch?v=fHKpE-2kRrA,Señal Colombia
Todo lo que vemos - 228 - Glosario - Premio,Entretenimiento,https://www.youtube.com/watch?v=psFhuBnyL3g,Señal Colombia
"Todo lo que vemos - 336 - Capítulo completo - Sábado 16 de enero, 2016",Entretenimiento,https://www.youtube.com/watch?v=-0vVRGsMEGU,Señal Colombia
La SUB 30 Pornografía,Entretenimiento,https://www.youtube.com/watch?v=3K1FhyWWsp4,Señal Colombia
"Dedos apestosos y heridas con pus por: Angel, Juan Pablo y Juan David",Película y Animación,https://www.youtube.com/watch?v=HdEDvq0LW8U,Mi Señal
"En cine nos vemos - PVC-1 - Spiros Stathoulopoulos, 2007",Película y Animación,https://www.youtube.com/watch?v=1c6j1k_SdcA,Señal Colombia
Como no ser ganadores teniendo a Colombia de protagonista,Película y Animación,https://www.youtube.com/watch?v=RCWrO9Gk0nA,Señal Colombia
Cartagena Play Off,Educación,https://www.youtube.com/watch?v=b88GfhOeCZs,Señal Colombia
DBC intro cap 07,Deportes,https://www.youtube.com/watch?v=nGHXYWPfQqU,Señal Colombia
"Todo lo que vemos - 337 - Capítulo completo - Sábado 23 de enero, 2016",Entretenimiento,https://www.youtube.com/watch?v=Hmyk7GqlIug,Señal Colombia
Óscar Tunjo en las 6 Horas de Bogotá,Deportes,https://www.youtube.com/watch?v=TYyU9QhrlO4,Señal Deportes
Todo lo que vemos - 315 - Televidente - Dairo Charris,Educación,https://www.youtube.com/watch?v=wMxMQgT_C5g,Señal Colombia
"Caballo viejo, vuelve este 15 de septiembre - Señal Colombia",Película y Animación,https://www.youtube.com/watch?v=zvSBXubtmgg,Señal Colombia
Los Pepa - Clip 78 Crónica maloka,Educación,https://www.youtube.com/watch?v=n9OKcJdvSOg,Mi Señal
Festival Internacional de Música de Cartagena 2013 - Mônica Salmaso y André Mehmari,Música,https://www.youtube.com/watch?v=lNGsH0bihkc,Señal Colombia
6 de 6 Derechos de los niños acceso directo.mpg,Entretenimiento,https://www.youtube.com/watch?v=554bM2wONIQ,Señal Colombia
En Órbita - De otro mundo,Gente y Blogs,https://www.youtube.com/watch?v=KUliMMWmYZQ,Señal Colombia
Todo lo que vemos - 411 - Televidente - Rafael Bombiela,Entretenimiento,https://www.youtube.com/watch?v=ntR5DqoliYU,Señal Colombia
Cesó la horrible noche - Tráiler,Película y Animación,https://www.youtube.com/watch?v=JrPSDoe0bEk,Señal Colombia
5 cosas que debes saber de la esgrima,Deportes,https://www.youtube.com/watch?v=opc428WZw10,Señal Deportes
Profesor Súper O Recargado (Capítulo 15. Paneles solares),Película y Animación,https://www.youtube.com/watch?v=E7Ba5VHFono,Señal Colombia
Para ver TV - Televisión digital,Entretenimiento,https://www.youtube.com/watch?v=6L2twvek2FQ,Señal Colombia
#VotoCriollo - Las plazas de mercado,Gente y Blogs,https://www.youtube.com/watch?v=INZtTDwgXhA,Señal Colombia
La Lleva - Cap - 12 - Santa Cruz del Islote - Francy,Deportes,https://www.youtube.com/watch?v=evJc5BUuG_E,Señal Colombia
Lo más de Pacheco - Los Marinillos,Entretenimiento,https://www.youtube.com/watch?v=4nalE5PsMUY,Señal Colombia
Today in replay 19 de marzo,Deportes,https://www.youtube.com/watch?v=S-O_Mt9tG_w,Señal Deportes
Akumaja - Entre mares,Gente y Blogs,https://www.youtube.com/watch?v=tQjBfL0ED6g,Señal Colombia
Los hijos del volcán - Sábados 9:00 p.m.,Viajes y Eventos,https://www.youtube.com/watch?v=8YlvCuAxnMQ,Señal Colombia
Todo lo que vemos - 311 - Televidente - Alejandro Bello,Entretenimiento,https://www.youtube.com/watch?v=km8i14Bnjbw,Señal Colombia
"Todo lo que vemos - 330 - Capítulo completo - Sábado 5 de diciembre, 2015",Película y Animación,https://www.youtube.com/watch?v=6boQw4qSGIE,Señal Colombia
Todo lo que vemos 395 - Glosario,Entretenimiento,https://www.youtube.com/watch?v=nTH1t1hwFhk,Señal Colombia
¿Qué es lo más chévere de cumplir años?,Película y Animación,https://www.youtube.com/watch?v=VkvB0jv-5zQ,Mi Señal
Todo lo que vemos - 283 - Televidente - Lina María Sanabria y Valentina,Educación,https://www.youtube.com/watch?v=4nTYClqRncI,Señal Colombia
Juegos Paranacionales - Fútbol,Deportes,https://www.youtube.com/watch?v=7bqxcIctTGM,Señal Deportes
"Don Ca la película, en salas de cine",Entretenimiento,https://www.youtube.com/watch?v=U9DWGhnw9KA,Señal Colombia
¿Dónde están los personajes de Sésamo?,Película y Animación,https://www.youtube.com/watch?v=yP8E7T4Eqek,Mi Señal
"Ven y graba un mensaje de apoyo para nuestros ciclistas - Domingo 21 de junio, parque Central Soacha",Deportes,https://www.youtube.com/watch?v=vnBGQlwAfXw,Señal Deportes
Cuentos de Cocina II - Lulo,Entretenimiento,https://www.youtube.com/watch?v=E5NORBYfMdQ,Señal Colombia
Todo lo que Vemos - 211 - Televidente - Jhon Callejas,Educación,https://www.youtube.com/watch?v=apCmq_lgsyE,Señal Colombia
Primera victoria de Colombia en el Tour de Francia,Deportes,https://www.youtube.com/watch?v=6IWmac6inKs,Señal Deportes
La sub 30 - Coleccionismo - Sillón,Entretenimiento,https://www.youtube.com/watch?v=BjkU4cKb5jY,Señal Colombia
Cinco rasgos de organoléptica Puesto 4 - Imagen,Entretenimiento,https://www.youtube.com/watch?v=Z8q9CSZbByI,Señal Colombia
Puesto 5 - El Culebrero,Gente y Blogs,https://www.youtube.com/watch?v=g2p9RyERJ6Q,Señal Colombia
Sub 30 Vallenato - Sillón,Entretenimiento,https://www.youtube.com/watch?v=kw6T86vJRKo,Señal Colombia
"Los Pepa ¨ Estoraques, la ciudad del viento¨ - Capítulo 16",Educación,https://www.youtube.com/watch?v=WBI8aV1VpW4,Mi Señal
El regreso a las raíces - Todo lo que vimos,Entretenimiento,https://www.youtube.com/watch?v=Vl_sJRs5DZc,Señal Colombia
INFOGRAFÍA INFANTÍL HISTORIA,Educación,https://www.youtube.com/watch?v=KtZRyzBa1vo,Señal Colombia
El nombre de la gloria - Capítulo 08 - Ximena Restrepo,Deportes,https://www.youtube.com/watch?v=LwDJJblq-_E,Señal Deportes
Todo lo que vemos - 46 - Televidentes - Eliana Andrea Páez,Deportes,https://www.youtube.com/watch?v=_eX3WbhjyRw,Señal Colombia
Quererte es un error - Charrito Negro en Conversaciones,Película y Animación,https://www.youtube.com/watch?v=YCeCSZkXEac,Señal Colombia
ZoOtecnia - Capítulo 7 - Karate Chicken - Versión corta,Película y Animación,https://www.youtube.com/watch?v=T83UdSfqJgM,Señal Colombia
1 de 6 Cesantías Acceso Directo.mpg,Entretenimiento,https://www.youtube.com/watch?v=YfgRaKnairo,Señal Colombia
Today in replay 04 de agosto,Deportes,https://www.youtube.com/watch?v=BMMuPu9vhQo,Señal Deportes
Sillon Metal,Entretenimiento,https://www.youtube.com/watch?v=TNIUDnJy3-c,Señal Colombia
Kikirikí - Canción Me río de Janeiro,Música,https://www.youtube.com/watch?v=OfkJ70wnFa8,Mi Señal
Principio y fin del periodismo independiente en televisión en Colombia - Todo lo que vimos,Entretenimiento,https://www.youtube.com/watch?v=bxW0j_TTzVA,Señal Colombia
Todo lo que vemos - 67 - Televidentes - Ana Cristina Palma,Educación,https://www.youtube.com/watch?v=YBCM4-KQSbw,Señal Colombia
El único jugador que anotó 100 puntos en un mismo juego de la NBA,Deportes,https://www.youtube.com/watch?v=N_H7qjRPSfU,Señal Deportes
5 de 6 Reinsertados Acceso directo.mpg,Entretenimiento,https://www.youtube.com/watch?v=kmdLOzMw4wg,Señal Colombia
Tour de Francia para colombianos,Deportes,https://www.youtube.com/watch?v=FTJ3AbUnFLI,Señal Deportes
Today in replay 16 de mayo,Deportes,https://www.youtube.com/watch?v=sFzyR9d9PUU,Señal Deportes
El nombre de la gloria - Capítulo 21 - Rigoberto Urán,Deportes,https://www.youtube.com/watch?v=7Rxx9aUkyHc,Señal Deportes
Los Pepa ¨ Astronautas en Colombia¨ - Capítulo 11,Educación,https://www.youtube.com/watch?v=jnbdYdG7mR0,Mi Señal
La pandilla de los pillos - Villancicos típicos colombianos,Música,https://www.youtube.com/watch?v=6QzOWJu1j3o,Señal Colombia
#PedaleoPor: Armando Padilla envía un saludo a los escarabajos,Deportes,https://www.youtube.com/watch?v=qMgeDla3GDA,Señal Deportes
Todo lo que vemos - 320 - Televidente - Catalina Romero,Entretenimiento,https://www.youtube.com/watch?v=7ZeCeKO66qI,Señal Colombia
#LosNacionalesXSeñal - Voluntariados,Deportes,https://www.youtube.com/watch?v=LavzEK8F-mY,Señal Deportes
Todo lo que vemos - 405 - Televidente - Javier Corba,Entretenimiento,https://www.youtube.com/watch?v=0_k0G_zpWUM,Señal Colombia
"Expresiones en vía de extinción Puesto 1 - El mercado campesino en la plaza Tena, Cundinamarca",Entretenimiento,https://www.youtube.com/watch?v=63W9iQcmjYA,Señal Colombia
"En cine nos vemos - Nochebuena - Camila Loboguerrero, 2008",Película y Animación,https://www.youtube.com/watch?v=HpwbXMA28RE,Señal Colombia
Disciplina - Balonmano,Deportes,https://www.youtube.com/watch?v=nF7ps6xcj2Y,Señal Deportes
Profesor Súper O Recargado (Capítulo 1. Cocina solar),Película y Animación,https://www.youtube.com/watch?v=NA9WHKFcGQ4,Señal Colombia
Today in replay 25 de febrero,Deportes,https://www.youtube.com/watch?v=yJ9KuRgnJ0E,Señal Deportes
Día de Yincana - Guillermina y Candelario (Clip),Película y Animación,https://www.youtube.com/watch?v=hGQ0EnpW-NM,Mi Señal
Todo lo que vemos - 346 - Televidente - Adalberto Sierra,Entretenimiento,https://www.youtube.com/watch?v=2hbyDl39Ovs,Señal Colombia
Celso Piña - Macondo - #Conversaciones2014,Música,https://www.youtube.com/watch?v=izKcZl32gXA,Señal Colombia
"En cine nos vemos - El río de las Tumbas - Julio Luzardo, 1965",Película y Animación,https://www.youtube.com/watch?v=YYTmBFUgcZ0,Señal Colombia
"En cine nos vemos - El baile de la victoria - Fernando Trueba, 2009",Película y Animación,https://www.youtube.com/watch?v=23CsFF4V9Fo,Señal Colombia
